iucn_sid,sciname,old_cat,iucn_rgn,cat_score,cat_current
22710259,Oenanthe leucura,LC,europe,0,LC
22710333,Oenanthe isabellina,LC,europe,0,LC
22710886,Sturnus vulgaris,LC,europe,0,LC
22712216,Ptyonoprogne rupestris,LC,europe,0,LC
22713491,Cisticola juncidis,LC,europe,0,LC
22716971,Curruca mystacea,LC,europe,0,LC
22716976,Curruca conspicillata,LC,europe,0,LC
22716984,Curruca undata,NT,europe,0.2,NT
22717383,Galerida cristata,LC,europe,0,LC
22717434,Eremophila alpestris,LC,europe,0,LC
22718556,Anthus pratensis,LC,europe,0,LC
22718560,Anthus cervinus,LC,europe,0,LC
22718567,Anthus petrosus,LC,europe,0,LC
22721033,Calcarius lapponicus,LC,europe,0,LC
22721043,Plectrophenax nivalis,LC,europe,0,LC
22724836,Melanitta fusca,VU,europe,0.4,VU
22724879,Melanitta nigra,LC,europe,0,LC
22725846,Halcyon smyrnensis,VU,europe,0.4,VU
22727487,Charadrius alexandrinus,LC,europe,0,LC
22727969,Himantopus himantopus,LC,europe,0,LC
22728432,Puffinus mauretanicus,CR,europe,0.8,CR
22732244,Calonectris borealis,LC,europe,0,LC
181568721,Milvus migrans,LC,europe,0,LC
22735624,Hydrobates monteiroi,VU,europe,0.4,VU
22735766,Ixobrychus minutus,LC,europe,0,LC
22735929,Larus cachinnans,LC,europe,0,LC
22736135,Pterodroma deserta,VU,europe,0.4,VU
45061132,Calonectris diomedea,LC,europe,0,LC
45354964,Falco peregrinus,LC,europe,0,LC
45959182,Puffinus lherminieri,NT,europe,0.2,NT
62026481,Gelochelidon nilotica,LC,europe,0,LC
62030608,Larus argentatus,LC,europe,0,LC
62030970,Larus michahellis,LC,europe,0,LC
62774969,Egretta garzetta,LC,europe,0,LC
170754156,Platichthys solemdali,LC,europe,0,LC
161930,Cheirolophus massonianus,EN,europe,0.6,EN
124569516,Raja miraletus,LC,europe,0,LC
162293947,Centrophorus granulosus,CR,europe,0.8,CR
152781341,Hexanchus nakamurai,DD,europe,NA,DD
22729877,Larus glaucoides,LC,europe,0,LC
132341128,Hydrobates castro,LC,europe,0,LC
103812643,Cecropis daurica,LC,europe,0,LC
22680321,Anas crecca,LC,europe,0,LC
22694740,Onychoprion fuscatus,VU,europe,0.4,VU
132438298,Hydrobates leucorhous,NT,europe,0.2,NT
102998555,Alauda arvensis,LC,europe,0,LC
22693613,Haematopus ostralegus,VU,europe,0.4,VU
103773898,Oenanthe oenanthe,LC,europe,0,LC
58705,Pelophylax ridibundus,LC,europe,0,LC
169229923,Squalus blainville,DD,europe,NA,DD
161307554,Scyliorhinus canicula,LC,europe,0,LC
157273,Chamaeleo africanus,NA,europe,NA,NA
232,Acipenser gueldenstaedtii,CR,europe,0.8,CR
157261,Hemidactylus turcicus,LC,europe,0,LC
200064594,Timon nevadensis,LC,europe,0,LC
61509,Hemorrhois hippocrepis,LC,europe,0,LC
61505,Gallotia intermedia,EN,europe,0.6,EN
61521,Teira dugesii,LC,europe,0,LC
61538,Natrix maura,LC,europe,0,LC
61578,Tarentola mauritanica,LC,europe,0,LC
61446,Euleptes europaea,LC,europe,0,LC
61473,Chalcides chalcides,LC,europe,0,LC
62256,Trionyx triunguis,NA,europe,NA,NA
157256,Natrix tessellata,LC,europe,0,LC
85342710,Myotis daubentonii,LC,europe,0,LC
174230,Carcharodus stauderi,NA,europe,NA,NA
174258,Pyrgus cinarae,LC,europe,0,LC
174307,Leptidea duponcheli,LC,europe,0,LC
39484,Pieris cheiranthi,EN,europe,0.6,EN
15106,Odobenus rosmarus,NT,europe,0.2,NT
19855,Salmo salar,VU,europe,0.4,VU
41671,Pagophilus groenlandicus,NT,europe,0.2,NT
155623,Mytilopsis leucophaeata,NA,europe,NA,NA
2478,Balaenoptera physalus,LC,europe,0,LC
8551,Feresa attenuata,NA,europe,NA,NA
9249,Globicephala macrorhynchus,LC,europe,0,LC
9250,Globicephala melas,LC,europe,0,LC
11140,Lagenodelphis hosei,NA,europe,NA,NA
16564,Peponocephala electra,NA,europe,NA,NA
18596,Pseudorca crassidens,DD,europe,NA,DD
20738,Steno bredanensis,NT,europe,0.2,NT
8097,Eschrichtius robustus,RE,europe,NA,NA
214650064,Dilta chateri,LC,europe,0,LC
196003,Darevskia lindholmi,LC,europe,0,LC
60344,Anguilla anguilla,CR,europe,0.8,CR
137516649,Diplodus levantinus,DD,europe,NA,DD
13653,Monachus monachus,VU,europe,0.4,VU
198667,Pomatoschistus marmoratus,LC,europe,0,LC
41688,Ursus arctos,LC,europe,0,LC
61484,Chalcides parallelus,NA,europe,NA,NA
230,Acipenser sturio,CR,europe,0.8,CR
22823,Ursus maritimus,VU,europe,0.4,VU
61550,Podarcis muralis,LC,europe,0,LC
9461,Grampus griseus,LC,europe,0,LC
15421,Orcinus orca,LC,europe,0,LC
41755,Physeter macrocephalus,VU,europe,0.4,VU
6204,Cystophora cristata,VU,europe,0.4,VU
13006,Megaptera novaeangliae,LC,europe,0,LC
22563,Tursiops truncatus,LC,europe,0,LC
82031633,Sousa plumbea,NA,europe,NA,NA
11047,Kogia breviceps,DD,europe,NA,DD
11048,Kogia sima,DD,europe,NA,DD
20731,Stenella coeruleoalba,LC,europe,0,LC
134817215,Delphinus delphis,LC,europe,0,LC
23211,Ziphius cavirostris,LC,europe,0,LC
17027,Phocoena phocoena,LC,europe,0,LC
11141,Lagenorhynchus acutus,LC,europe,0,LC
11142,Lagenorhynchus albirostris,LC,europe,0,LC
2474,Balaenoptera acutorostrata,LC,europe,0,LC
20732,Stenella frontalis,LC,europe,0,LC
6335,Delphinapterus leucas,VU,europe,0.4,VU
13250,Mesoplodon mirus,LC,europe,0,LC
41672,Pusa hispida,VU,europe,0.4,VU
156450,Xerocrassa claudiconus,LC,europe,0,LC
22696606,Podiceps auritus,NT,europe,0.2,NT
10707,Hyperoodon ampullatus,LC,europe,0,LC
13241,Mesoplodon bidens,LC,europe,0,LC
2475,Balaenoptera borealis,LC,europe,0,LC
13244,Mesoplodon densirostris,LC,europe,0,LC
13245,Mesoplodon europaeus,LC,europe,0,LC
2477,Balaenoptera musculus,NT,europe,0.2,NT
13247,Mesoplodon grayi,NA,europe,NA,NA
2467,Balaena mysticetus,VU,europe,0.4,VU
41712,Eubalaena glacialis,CR,europe,0.8,CR
154804479,Atherina boyeri,LC,europe,0,LC
156749008,Atherina caspia,LC,europe,0,LC
903,Alosa alosa,CR,europe,0.8,CR
135548,Alosa caspia,LC,europe,0,LC
904,Alosa fallax,NT,europe,0.2,NT
907,Alosa immaculata,LC,europe,0,LC
135537,Alosa kessleri,NT,europe,0.2,NT
906,Alosa maeotica,LC,europe,0,LC
221231352,Clupeonella cultriventris,LC,europe,0,LC
5363,Coregonus autumnalis,LC,europe,0,LC
5370,Coregonus nasus,NA,europe,NA,NA
5375,Coregonus pidschian,LC,europe,0,LC
242158594,Coregonus albula,LC,europe,0,LC
20745,Stenodus leucichthys,NT,europe,0.2,NT
135684,Luciobarbus brachycephalus,RE,europe,NA,NA
135687,Luciobarbus capito,VU,europe,0.4,VU
225345695,Gasterosteus aculeatus,LC,europe,0,LC
18877,Pungitius platygaster,LC,europe,0,LC
259406860,Pungitius pungitius,LC,europe,0,LC
188118,Babka gymnotrachelus,LC,europe,0,LC
135682,Benthophilus granulosus,LC,europe,0,LC
135680,Benthophilus leobergius,LC,europe,0,LC
135656,Benthophilus macrocephalus,LC,europe,0,LC
135654,Benthophilus mahmudbejovi,DD,europe,NA,DD
14521,Neogobius fluviatilis,LC,europe,0,LC
14524,Neogobius melanostomus,LC,europe,0,LC
135596,Neogobius pallasi,LC,europe,0,LC
188114,Ponticola gorlap,LC,europe,0,LC
188116,Ponticola syrman,LC,europe,0,LC
135608,Knipowitschia bergi,LC,europe,0,LC
225345598,Knipowitschia caucasica,LC,europe,0,LC
135509,Knipowitschia longecaudata,LC,europe,0,LC
135499,Alburnus chalcoides,LC,europe,0,LC
135645,Alburnus leobergi,VU,europe,0.4,VU
61395,Petroleuciscus borysthenicus,LC,europe,0,LC
19782,Rutilus frisii,LC,europe,0,LC
254508616,Vimba vimba,LC,europe,0,LC
135606,Dicentrarchus labrax,NT,europe,0.2,NT
135579,Chelon auratus,NT,europe,0.2,NT
135689,Chelon labrosus,NT,europe,0.2,NT
135714,Chelon ramada,NT,europe,0.2,NT
135681,Chelon saliens,NT,europe,0.2,NT
135567,Mugil cephalus,LC,europe,0,LC
135708,Hypomesus olidus,LC,europe,0,LC
135660,Osmerus dentex,LC,europe,0,LC
16580,Perca fluviatilis,LC,europe,0,LC
20860,Sander lucioperca,LC,europe,0,LC
20862,Sander volgensis,LC,europe,0,LC
158632797,Platichthys luscus,LC,europe,0,LC
135690,Pleuronectes platessa,LC,europe,0,LC
19861,Salmo trutta,LC,europe,0,LC
242222668,Salvelinus alpinus,LC,europe,0,LC
21257,Syngnathus abaster,LC,europe,0,LC
135719,Lethenteron camtschaticum,LC,europe,0,LC
16781,Petromyzon marinus,LC,europe,0,LC
22718379,Motacilla citreola,LC,europe,0,LC
22718348,Motacilla alba,LC,europe,0,LC
135491,Alosa tanaica,LC,europe,0,LC
29653,Crocidura gueldenstaedtii,LC,europe,0,LC
22680415,Polysticta stelleri,LC,europe,0,LC
223759501,Armadillidium frontemarginatum,LC,europe,0,LC
223761008,Armadilloniscus aegaeus,LC,europe,0,LC
223764641,Echinarmadillidium armathianum,LC,europe,0,LC
223764670,Echinarmadillidium cycladicum,LC,europe,0,LC
224098367,Temnothorax daidalosi,LC,europe,0,LC
224098630,Temnothorax proteii,LC,europe,0,LC
146243588,Rutilus lacustris,LC,europe,0,LC
2476,Balaenoptera edeni,VU,europe,0.4,VU
17013,Phoca vitulina,LC,europe,0,LC
135559,Alosa volgensis,EX,europe,1,EX
14214,Myoxocephalus quadricornis,LC,europe,0,LC
135516,Benthophilus durrelli,LC,europe,0,LC
135526,Benthophilus magistri,LC,europe,0,LC
135510,Benthophilus stellatus,LC,europe,0,LC
135622,Caspiosoma caspium,LC,europe,0,LC
13232,Mesogobius batrachocephalus,LC,europe,0,LC
18160537,Ponticola ratan,LC,europe,0,LC
135696,Abramis brama,LC,europe,0,LC
135587,Ballerus ballerus,LC,europe,0,LC
135639,Ballerus sapa,LC,europe,0,LC
11884,Leuciscus idus,LC,europe,0,LC
135665,Coregonus muksun,DD,europe,NA,DD
135545,Stenodus nelma,LC,europe,0,LC
225646358,Zodarion albipatellare,LC,europe,0,LC
225646396,Saitis ariadneae,LC,europe,0,LC
225646546,Silometopus graecus,EN,europe,0.6,EN
61677,Convolvulus argyrothamnos,EN,europe,0.6,EN
225866475,Anthemis ammanthus,NT,europe,0.2,NT
225867268,Anthemis filicaulis,DD,europe,NA,DD
225867803,Anthemis scopulorum,LC,europe,0,LC
225867857,Anthemis werneri,LC,europe,0,LC
225877869,Origanum calcaratum,VU,europe,0.4,VU
225878132,Origanum symes,CR,europe,0.8,CR
225878442,Stachys chrysantha,LC,europe,0,LC
225878455,Stachys euboica,VU,europe,0.4,VU
225878646,Stachys ionica,LC,europe,0,LC
225878737,Stachys swainsonii,LC,europe,0,LC
225878740,Stachys tetragona,LC,europe,0,LC
225906024,Limonium sougiae,VU,europe,0.4,VU
224606887,Hymenonema graecum,LC,europe,0,LC
224623988,Campanula carpatha,LC,europe,0,LC
224625185,Campanula laciniata,VU,europe,0.4,VU
224625427,Campanula merxmuelleri,VU,europe,0.4,VU
224730427,Campanula saonissia,VU,europe,0.4,VU
224730497,Campanula saxatilis,EN,europe,0.6,EN
224813191,Limonium antipaxorum,NT,europe,0.2,NT
224819585,Limonium arcuatum,VU,europe,0.4,VU
224819683,Limonium cephalonicum,NT,europe,0.2,NT
224820141,Limonium damboldtianum,EN,europe,0.6,EN
224820288,Limonium ithacense,EN,europe,0.6,EN
224820413,Limonium korakonisicum,CR,europe,0.8,CR
224820419,Limonium phitosianum,NT,europe,0.2,NT
224820426,Limonium saracinatum,VU,europe,0.4,VU
224820489,Limonium zacynthium,EN,europe,0.6,EN
226538829,Alosa agone,LC,europe,0,LC
226997780,Carlina barnebiana,VU,europe,0.4,VU
226998000,Filago cretensis,NT,europe,0.2,NT
12419,Lutra lutra,NT,europe,0.2,NT
162144,Anthyllis hystrix,LC,europe,0,LC
172246,Allium horvatii,DD,europe,NA,DD
228116274,Limonium aegaeum,LC,europe,0,LC
228116508,Limonium albomarginatum,CR,europe,0.8,CR
228116531,Limonium ammophilon,LC,europe,0,LC
228116630,Limonium amopicum,LC,europe,0,LC
228116659,Limonium aphroditae,CR,europe,0.8,CR
228116682,Limonium archeothirae,LC,europe,0,LC
228116743,Limonium astypaleanum,VU,europe,0.4,VU
228116752,Limonium athinense,EN,europe,0.6,EN
228116767,Limonium atticum,LC,europe,0,LC
228116904,Limonium brevipetiolatum,NT,europe,0.2,NT
228116960,Limonium calliopsium,EN,europe,0.6,EN
228116981,Limonium carpathum,VU,europe,0.4,VU
228117141,Limonium chersonesum,EN,europe,0.6,EN
228117211,Limonium chrisianum,VU,europe,0.4,VU
228117291,Limonium compactum,LC,europe,0,LC
228117305,Limonium contractum,VU,europe,0.4,VU
228117324,Limonium corinthiacum,VU,europe,0.4,VU
228117347,Limonium cornarianum,CR,europe,0.8,CR
228117668,Limonium coronense,VU,europe,0.4,VU
228117812,Limonium crateriforme,LC,europe,0,LC
228117943,Limonium cythereum,VU,europe,0.4,VU
228117963,Limonium doerfleri,LC,europe,0,LC
228117975,Limonium dolihiense,EN,europe,0.6,EN
228118181,Limonium elaphonisicum,VU,europe,0.4,VU
228118280,Limonium frederici,LC,europe,0,LC
228118312,Limonium grabusae,LC,europe,0,LC
228118380,Limonium helenae,EN,europe,0.6,EN
228118390,Limonium heraionense,EN,europe,0.6,EN
228118444,Limonium hierapetrae,VU,europe,0.4,VU
228118483,Limonium hirsuticalyx,LC,europe,0,LC
228118487,Limonium ikaricum,EN,europe,0.6,EN
228118490,Limonium isidorum,VU,europe,0.4,VU
228118499,Limonium kardamylii,EN,europe,0.6,EN
228118502,Limonium kirikosicum,EN,europe,0.6,EN
228118523,Limonium meandrinum,VU,europe,0.4,VU
228118526,Limonium messeniacum,EN,europe,0.6,EN
228118529,Limonium microcycladicum,LC,europe,0,LC
228118584,Limonium monolithicum,LC,europe,0,LC
228118557,Limonium minoicum,VU,europe,0.4,VU
228118593,Limonium ocymifolium,LC,europe,0,LC
228118602,Limonium pagasaeum,EN,europe,0.6,EN
228118606,Limonium palmare,LC,europe,0,LC
228118615,Limonium parosicum,EN,europe,0.6,EN
228118621,Limonium pigadiense,LC,europe,0,LC
228118639,Limonium proliferum,LC,europe,0,LC
228118660,Limonium pusillum,VU,europe,0.4,VU
228118665,Limonium pylium,VU,europe,0.4,VU
228118792,Limonium quinnii,EN,europe,0.6,EN
228118807,Limonium recticaule,EN,europe,0.6,EN
228118879,Limonium samium,VU,europe,0.4,VU
228118888,Limonium sartorianum,VU,europe,0.4,VU
228118916,Limonium schinousae,LC,europe,0,LC
228118964,Limonium sirinicum,LC,europe,0,LC
228118974,Limonium sitiacum,LC,europe,0,LC
228118989,Limonium stenotatum,LC,europe,0,LC
228119010,Limonium taenari,LC,europe,0,LC
228119021,Limonium thirae,LC,europe,0,LC
228119031,Limonium vanandense,LC,europe,0,LC
228119048,Limonium vravronense,EN,europe,0.6,EN
228119053,Limonium xerocamposicum,LC,europe,0,LC
228119056,Limonium xiliense,VU,europe,0.4,VU
44166,Aonyx cinereus,NA,europe,NA,NA
230570176,Armeria johnsenii,VU,europe,0.4,VU
230571861,Caroxylon aegaeum,LC,europe,0,LC
230575793,Goniolimon sartorii,EN,europe,0.6,EN
230575961,Lomelosia hymettia,LC,europe,0,LC
230575987,Malcolmia macrocalyx,LC,europe,0,LC
230583128,Silene adelphiae,EN,europe,0.6,EN
230583340,Trifolium andricum,LC,europe,0,LC
230714840,Stigmaeus canestrinii,DD,europe,NA,DD
9660,Halichoerus grypus,LC,europe,0,LC
231338867,Muscari dionysicum,LC,europe,0,LC
231326674,Allium symiacum,CR,europe,0.8,CR
135673,Percarina maeotica,LC,europe,0,LC
234609964,Arenaria aegaea,NT,europe,0.2,NT
234745674,Acuston perenne,LC,europe,0,LC
245,Acipenser oxyrinchus,CR,europe,0.8,CR
18237880,Sebastes norvegicus,LC,europe,0,LC
237977955,Tethina inopinata,DD,europe,NA,DD
237977975,Tethina tschirnhausi,DD,europe,NA,DD
237978244,Pamponerus epirus,LC,europe,0,LC
237978404,Cerdistus santoriensis,DD,europe,NA,DD
238134470,Atriplex recurva,NT,europe,0.2,NT
194862,Buenia affinis,LC,europe,0,LC
18159126,Buenia jeffreysii,LC,europe,0,LC
56779782,Chromogobius britoi,LC,europe,0,LC
155226,Chromogobius quadrivittatus,LC,europe,0,LC
194863,Chromogobius zebratus,LC,europe,0,LC
194865,Corcyrogobius liechtensteini,LC,europe,0,LC
198654,Crystallogobius linearis,LC,europe,0,LC
198655,Deltentosteus collonianus,LC,europe,0,LC
194867,Didogobius bentuvii,DD,europe,NA,DD
194868,Didogobius schlieweni,LC,europe,0,LC
194869,Marcelogobius splechtnai,LC,europe,0,LC
194871,Gammogobius steinitzi,LC,europe,0,LC
194872,Gobius ater,LC,europe,0,LC
198657,Gobius auratus,LC,europe,0,LC
274985026,Gobius bucchichi,LC,europe,0,LC
198659,Gobius couchi,LC,europe,0,LC
155214,Gobius fallax,LC,europe,0,LC
18159556,Gobius gasteveni,LC,europe,0,LC
194874,Gobius geniporus,LC,europe,0,LC
194875,Gobius kolombatovici,LC,europe,0,LC
198663,Gobius roulei,LC,europe,0,LC
194877,Gobius vittatus,LC,europe,0,LC
155282,Gobius xanthocephalus,LC,europe,0,LC
198664,Lebetus guilleti,LC,europe,0,LC
18159823,Lebetus scorpioides,LC,europe,0,LC
194879,Millerigobius macrocephalus,LC,europe,0,LC
194881,Odondebuenia balearica,LC,europe,0,LC
194882,Pomatoschistus bathi,LC,europe,0,LC
18159817,Pomatoschistus flavescens,LC,europe,0,LC
194883,Pomatoschistus knerii,LC,europe,0,LC
18160573,Pomatoschistus lozanoi,LC,europe,0,LC
198552,Pomatoschistus norvegicus,LC,europe,0,LC
274985417,Pomatoschistus pictus,LC,europe,0,LC
194884,Pomatoschistus quagga,LC,europe,0,LC
194885,Pomatoschistus tortonesei,VU,europe,0.4,VU
18160456,Ponticola cephalargoides,DD,europe,NA,DD
18160468,Ponticola platyrostris,LC,europe,0,LC
274985841,Proterorhinus marmoratus,NT,europe,0.2,NT
194887,Pseudaphya ferreri,LC,europe,0,LC
194889,Speleogobius trigloides,LC,europe,0,LC
198669,Thorogobius ephippiatus,LC,europe,0,LC
194891,Thorogobius macrolepis,LC,europe,0,LC
18161514,Vanneaugobius pruvoti,DD,europe,NA,DD
194893,Zebrus zebrus,LC,europe,0,LC
135525,Pomatoschistus microps,LC,europe,0,LC
56780975,Mauligobius maderensis,LC,europe,0,LC
225,Acipenser nudiventris,CR,europe,0.8,CR
235,Acipenser persicus,CR,europe,0.8,CR
229,Acipenser stellatus,CR,europe,0.8,CR
10269,Huso huso,CR,europe,0.8,CR
241147269,Ponticola odessicus,LC,europe,0,LC
241147280,Pomatoschistus nanus,LC,europe,0,LC
241147290,Pomatoschistus anatoliae,EN,europe,0.6,EN
241148374,Marcelogobius helenae,DD,europe,NA,DD
241148777,Buenia massutii,LC,europe,0,LC
241148787,Buenia lombartei,DD,europe,NA,DD
241149272,Gouania adriatica,VU,europe,0.4,VU
241149447,Diplecogaster umutturali,DD,europe,NA,DD
241149477,Diplecogaster euxinica,LC,europe,0,LC
241149606,Lebetus patzneri,DD,europe,NA,DD
241149699,Gobius incognitus,LC,europe,0,LC
241149729,Gobius xoriguer,LC,europe,0,LC
241149819,Gymnesigobius medits,LC,europe,0,LC
241150058,Gouania orientalis,DD,europe,NA,DD
241152111,Gouania pigra,VU,europe,0.4,VU
241152122,Gouania hofrichteri,LC,europe,0,LC
241152242,Pomatoschistus adriaticus,DD,europe,NA,DD
241152314,Speleogobius llorisi,LC,europe,0,LC
241152472,Zebrus pallaoroi,LC,europe,0,LC
241152597,Tripterygion minor,DD,europe,NA,DD
13704,Monodon monoceros,VU,europe,0.4,VU
274987900,Gouania willdenowi,LC,europe,0,LC
8010,Erignathus barbatus,NT,europe,0.2,NT
161622,Rajella kukujevi,LC,europe,0,LC
161729,Dipturus nidarosiensis,NT,europe,0.2,NT
18258202,Nerophis lumbriciformis,LC,europe,0,LC
104071039,Bathytoshia lata,VU,europe,0.4,VU
19859,Salmo marmoratus,VU,europe,0.4,VU
153535,Cymodocea nodosa,LC,mediterranean,0,LC
153538,Zostera marina,LC,mediterranean,0,LC
155535,Paludinella sicana,LC,mediterranean,0,LC
20731,Stenella coeruleoalba,VU,mediterranean,0.4,VU
22563,Tursiops truncatus,VU,mediterranean,0.4,VU
23211,Ziphius cavirostris,DD,mediterranean,NA,DD
41755,Physeter macrocephalus,EN,mediterranean,0.6,EN
61645,Atriplex lanfrancoi,EN,mediterranean,0.6,EN
61649,Euphorbia margalidiana,VU,mediterranean,0.4,VU
10103,Hippopotamus amphibius,RE,mediterranean,NA,NA
12419,Lutra lutra,NT,mediterranean,0.2,NT
13232,Mesogobius batrachocephalus,LC,mediterranean,0,LC
132722,Epinephelus aeneus,NT,mediterranean,0.2,NT
132762,Mycteroperca costae,DD,mediterranean,NA,DD
132796,Mycteroperca caninus,DD,mediterranean,NA,DD
132828,Hyporthodus haifensis,DD,mediterranean,NA,DD
135525,Pomatoschistus microps,CR,mediterranean,0.8,CR
135567,Mugil cephalus,LC,mediterranean,0,LC
135606,Dicentrarchus labrax,NT,mediterranean,0.2,NT
135689,Chelon labrosus,LC,mediterranean,0,LC
135690,Pleuronectes platessa,NT,mediterranean,0.2,NT
13653,Monachus monachus,CR,mediterranean,0.8,CR
14054,Mycteroperca rubra,LC,mediterranean,0,LC
154647,Coelorinchus occa,DD,mediterranean,NA,DD
154687,Arnoglossus imperialis,LC,mediterranean,0,LC
154712,Coryphaena hippurus,LC,mediterranean,0,LC
154729,Diaphus rafinesquii,LC,mediterranean,0,LC
154753,Hypleurochilus bananensis,DD,mediterranean,NA,DD
154807,Caranx crysos,LC,mediterranean,0,LC
154820,Alepisaurus ferox,DD,mediterranean,NA,DD
154929,Benthocometes robustus,DD,mediterranean,NA,DD
154995,Diaphus holti,LC,mediterranean,0,LC
154998,Argyropelecus hemigymnus,LC,mediterranean,0,LC
155096,Sarda sarda,LC,mediterranean,0,LC
155044,Buglossidium luteum,LC,mediterranean,0,LC
155068,Remora brachyptera,DD,mediterranean,NA,DD
155182,Pomadasys incisus,LC,mediterranean,0,LC
155213,Synodus saurus,LC,mediterranean,0,LC
155215,Dicologlossa cuneata,DD,mediterranean,NA,DD
155225,Arnoglossus rueppelii,LC,mediterranean,0,LC
155282,Gobius xanthocephalus,DD,mediterranean,NA,DD
155318,Serranus atricauda,LC,mediterranean,0,LC
155342,Mercuria similis,LC,mediterranean,0,LC
155552,Eupaludestrina maltzani,DD,mediterranean,NA,DD
155597,Ecrobia vitrea,LC,mediterranean,0,LC
155843,Eupaludestrina dalmatica,DD,mediterranean,NA,DD
155854,Mercuria zopissa,NT,mediterranean,0.2,NT
155980,Potamopyrgus antipodarum,NA,mediterranean,NA,NA
155989,Eupaludestrina stagnorum,LC,mediterranean,0,LC
156018,Eupaludestrina rausiana,DD,mediterranean,NA,DD
156718,Ponentina ponentina,LC,mediterranean,0,LC
15873,Pagrus pagrus,LC,mediterranean,0,LC
161830,Silene velutina,NT,mediterranean,0.2,NT
161885,Colchicum corsicum,VU,mediterranean,0.4,VU
162116,Silene hifacensis,EN,mediterranean,0.6,EN
162125,Armeria soleirolii,EN,mediterranean,0.6,EN
162128,Centaurea horrida,EN,mediterranean,0.6,EN
162200,Salvia granatensis,EN,mediterranean,0.6,EN
162352,Origanum dictamnus,NT,mediterranean,0.2,NT
164004,Cressa cretica,LC,mediterranean,0,LC
164011,Limonium duriaei,VU,mediterranean,0.4,VU
164080,Limonium battandieri,DD,mediterranean,NA,DD
164082,Adiantum capillus-veneris,LC,mediterranean,0,LC
164095,Limonium cymuliferum,NT,mediterranean,0.2,NT
164037,Fimbristylis bisumbellata,LC,mediterranean,0,LC
164113,Puccinellia festuciformis,LC,mediterranean,0,LC
164116,Triglochin maritima,LC,mediterranean,0,LC
164141,Carex punctata,LC,mediterranean,0,LC
164146,Spartina maritima,NT,mediterranean,0.2,NT
164203,Apium graveolens,LC,mediterranean,0,LC
164226,Rumex crispus,LC,mediterranean,0,LC
164308,Verbena officinalis,LC,mediterranean,0,LC
164341,Aeluropus lagopoides,LC,mediterranean,0,LC
164350,Cyclosorus interruptus,EN,mediterranean,0.6,EN
164364,Alopecurus bulbosus,LC,mediterranean,0,LC
