REF_AREA,INDICATOR,SERVICE_TYPE,WEALTH_QUINTILE,RESIDENCE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,DATA_SOURCE
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,14.1197825393654,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,14.52911256421808,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,14.94255641870383,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,15.36023310859799,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,15.78225396788018,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,16.2087214853803,WHO/UNICEF Joint Monitoring Programme (2023)
CAF,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,16.31394451011248,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,0,WHO/UNICEF Joint Monitoring Programme (2023)
CAN,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,.1001078381454781,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,.1001078437761544,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,.1001078315222236,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,.1001078276310797,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,.100107816999199,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,.100107811871848,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,.1001078069234387,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,.1001077950436963,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,.1001077863318204,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,.1001077783562952,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,.1001077712035908,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,.1001106307786736,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,.1001134859248288,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,.1001163344384968,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,.100119176735394,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,.1001220153838314,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,.1001248572223007,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,.1001264181403378,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,.1001263828569441,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,.1001263284602355,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,.1001262611405385,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,.100126182359935,WHO/UNICEF Joint Monitoring Programme (2023)
CHE,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,.1001260879290405,WHO/UNICEF Joint Monitoring Programme (2023)
CHI,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHI,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHI,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHI,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHI,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHI,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHI,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHI,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHI,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHL,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,0,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,3.627497735039476,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,3.586763521126165,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,3.609681484390485,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,3.623347727009778,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,3.627622584916684,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,3.62223836205064,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,3.606035627569625,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,3.579687775379186,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,3.543886469019953,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,3.498452004417858,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,3.443499293733417,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,3.377930116114915,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,3.30260633230961,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,3.218079038350944,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,3.124469521740161,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,3.021804981690867,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,2.910157284989216,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,2.7895637026688,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,2.660079894425206,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,2.521931494959379,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,2.375368200285279,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,2.220637936901694,WHO/UNICEF Joint Monitoring Programme (2023)
CHN,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,2.057985892221242,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,17.77306745114965,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,18.35918363454635,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,18.94327471593511,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,19.52514180813941,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,20.10495627197075,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,20.55987891238369,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,21.00458047064036,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,21.43917842347557,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,21.86379127251441,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,22.27820534544954,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,22.6828771388028,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,23.07792644953982,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,23.46331438869139,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,23.83916616198547,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,24.20560786599338,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,24.56413799195156,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,24.91453326659945,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,25.25703817264763,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,25.59174863184737,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,25.91861535106133,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,26.23774754059837,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,26.73014649073087,WHO/UNICEF Joint Monitoring Programme (2023)
CIV,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,27.22154085082365,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,18.97825241098217,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,19.02441993847916,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,19.07216641466226,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,18.93838855681747,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,18.80771023485803,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,18.6795092602116,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,18.55409917500016,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,18.43141819827827,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,18.3114059716576,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,18.1938126098021,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,18.07876326147272,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,17.96600629524265,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,17.85547979603672,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,17.74692723830643,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,17.64028673101732,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,17.53549403870452,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,17.43248604595403,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,17.33081525057834,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,17.23080139756884,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,17.13199715221193,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,17.03453484503303,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,16.93796361488129,WHO/UNICEF Joint Monitoring Programme (2023)
CMR,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,17.05100557332829,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,23.92724581289277,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,23.63389497785513,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,23.34200998403816,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,23.05160051434156,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,22.76267507288503,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,22.47605973085492,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,22.17419849517691,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,21.87058105903417,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,21.56489028922308,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,21.25761684664188,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,20.948460587999,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,20.63791125664186,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,20.32568358584578,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,20.01188840568013,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,19.69683259513107,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,19.38044121441079,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,19.06283543170093,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,18.74395522047809,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,18.42411790994641,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,18.10327332653619,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,17.78155747008077,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,17.67842986742071,WHO/UNICEF Joint Monitoring Programme (2023)
COD,WS_PPL_S-L,SAN,_T,_T,PCNT,2022,17.57231553695178,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,23.82975347314247,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,23.95179520406794,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,24.65942063616867,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,25.37492016503881,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,25.9734248590492,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,26.57154500343972,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,27.16909621746725,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,27.76621085998425,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,28.3633592641672,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,28.96042646965751,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,29.55761853148937,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,30.15415973228687,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,30.75025271471148,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,31.3457748580165,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,31.94024894671321,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,32.53353162784658,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,33.12548044129972,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2017,33.71595481229518,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2018,33.88677271629995,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2019,34.05758911813061,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2020,34.2280324447278,WHO/UNICEF Joint Monitoring Programme (2023)
COG,WS_PPL_S-L,SAN,_T,_T,PCNT,2021,34.39772850025894,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2000,10.89984224852591,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2001,10.92671463887797,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2002,10.95358702923001,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2003,10.98045941958206,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2004,11.00733180993411,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2005,11.03420420028616,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2006,11.06107659063821,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2007,11.08794898099025,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2008,11.1148213713423,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2009,11.14169376169435,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2010,11.1685661520464,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2011,11.19543854239845,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2012,11.2223109327505,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2013,11.24918332310254,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2014,11.27605571345459,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2015,11.30292810380664,WHO/UNICEF Joint Monitoring Programme (2023)
COK,WS_PPL_S-L,SAN,_T,_T,PCNT,2016,11.32980049415869,WHO/UNICEF Joint Monitoring Programme (2023)
