comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,year,cat,cat_txt,cat_score,eval_yr,cat_2016_score
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1975,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1976,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1977,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1978,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1979,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1980,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1981,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1982,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1983,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1984,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1985,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1986,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1987,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1988,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1989,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1990,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1991,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1992,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1993,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1994,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1995,CR,Critically Endangered,0.8,NA,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1996,CR,Critically Endangered,0.8,1996,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1997,CR,Critically Endangered,0.8,1996,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1998,CR,Critically Endangered,0.8,1996,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,1999,CR,Critically Endangered,0.8,1996,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2000,CR,Critically Endangered,0.8,1996,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2001,CR,Critically Endangered,0.8,1996,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2002,CR,Critically Endangered,0.8,1996,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2003,CR,Critically Endangered,0.8,1996,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2004,CR,Critically Endangered,0.8,1996,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2005,CR,Critically Endangered,0.8,1996,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2006,CR,Critically Endangered,0.8,1996,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2007,CR,Critically Endangered,0.8,2007,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2008,CR,Critically Endangered,0.8,2007,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2009,CR,Critically Endangered,0.8,2007,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2010,CR,Critically Endangered,0.8,2007,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2011,CR,Critically Endangered,0.8,2007,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2012,CR,Critically Endangered,0.8,2007,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2013,CR,Critically Endangered,0.8,2007,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2014,CR,Critically Endangered,0.8,2007,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2015,CR,Critically Endangered,0.8,2007,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2016,CR,Critically Endangered,0.8,2007,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2017,CR,Critically Endangered,0.8,2007,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2018,CR,Critically Endangered,0.8,2007,0.8
Ganges Shark,Glyphis gangeticus,FALSE,203,9281,NA,CR,2019,CR,Critically Endangered,0.8,2007,0.8
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1965,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1966,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1967,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1968,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1969,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1970,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1971,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1972,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1973,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1974,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1975,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1976,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1977,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1978,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1979,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1980,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1981,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1982,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1983,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1984,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1985,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1986,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1987,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1988,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1989,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1990,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1991,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1992,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1993,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1994,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1995,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1996,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1997,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1998,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,1999,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2000,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2001,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2002,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2003,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2004,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2005,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2006,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2007,LC,Least Concern,0,NA,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2008,LC,Least Concern,0,2008,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2009,LC,Least Concern,0,2008,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2010,LC,Least Concern,0,2008,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2011,LC,Least Concern,0,2008,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2012,LC,Least Concern,0,2012,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2013,LC,Least Concern,0,2012,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2014,LC,Least Concern,0,2012,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2015,LC,Least Concern,0,2012,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2016,LC,Least Concern,0,2012,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2017,LC,Least Concern,0,2012,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2018,LC,Least Concern,0,2018,0
Risso's Dolphin,Grampus griseus,FALSE,16,9461,NA,LC,2019,LC,Least Concern,0,2018,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1965,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1965,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1965,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1965,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1965,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1965,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1965,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1965,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1965,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1966,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1966,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1966,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1966,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1966,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1966,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1966,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1966,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1966,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1967,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1967,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1967,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1967,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1967,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1967,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1967,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1967,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1967,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1968,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1968,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1968,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1968,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1968,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1968,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1968,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1968,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1968,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1969,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1969,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1969,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1969,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1969,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1969,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1969,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1969,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1969,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1970,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1970,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1970,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1970,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1970,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1970,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1970,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1970,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1970,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1971,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1971,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1971,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1971,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1971,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1971,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1971,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1971,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1971,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1972,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1972,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1972,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1972,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1972,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1972,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1972,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1972,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1972,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1973,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1973,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1973,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1973,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1973,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1973,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1973,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1973,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1973,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1974,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1974,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1974,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1974,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1974,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1974,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1974,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1974,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1974,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1975,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1975,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1975,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1975,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1975,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1975,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1975,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1975,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1975,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1976,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1976,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1976,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1976,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1976,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1976,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1976,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1976,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1976,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1977,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1977,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1977,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1977,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1977,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1977,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1977,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1977,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1977,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1978,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1978,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1978,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1978,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1978,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1978,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1978,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1978,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1978,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1979,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1979,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1979,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1979,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1979,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1979,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1979,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1979,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1979,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1980,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,1980,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,1980,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,1980,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,1980,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,1980,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,1980,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,1980,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,1980,LC,Lower Risk/least concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,1981,LC,Lower Risk/least concern,0,NA,0
