comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,year,assess_year,cat,cat_txt,cat_score,eval_yr,cat_2016_score
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1972,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1973,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1974,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1975,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1976,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1977,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1978,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1979,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1980,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1981,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1982,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1983,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1984,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1985,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1986,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1987,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1988,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1989,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1990,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1991,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1992,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1993,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1994,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1995,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1996,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1997,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1998,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,1999,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2000,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2001,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2002,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2003,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2004,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2005,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2006,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2007,NA,VU,Vulnerable,0.4,NA,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2008,2008,VU,Vulnerable,0.4,2008,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2009,NA,VU,Vulnerable,0.4,2008,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2010,NA,VU,Vulnerable,0.4,2008,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2011,NA,VU,Vulnerable,0.4,2008,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2012,NA,VU,Vulnerable,0.4,2008,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2013,NA,VU,Vulnerable,0.4,2008,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2014,NA,VU,Vulnerable,0.4,2008,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2015,NA,VU,Vulnerable,0.4,2008,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2016,NA,VU,Vulnerable,0.4,2008,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2017,2017,EN,Endangered,0.6,2017,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2018,NA,EN,Endangered,0.6,2017,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2019,NA,EN,Endangered,0.6,2017,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2020,NA,EN,Endangered,0.6,2017,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2021,NA,EN,Endangered,0.6,2017,0.6
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,EN,2022,NA,EN,Endangered,0.6,2017,0.6
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1965,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1966,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1967,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1968,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1969,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1970,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1971,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1972,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1973,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1974,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1975,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1976,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1977,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1978,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1979,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1980,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1981,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1982,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1983,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1984,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1985,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1986,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1987,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1988,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1989,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1990,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1991,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1992,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1993,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1994,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1995,NA,CD,Lower Risk/conservation dependent,0.3,NA,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1996,1996,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1997,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1998,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,1999,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2000,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2001,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2002,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2003,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2004,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2005,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2006,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2007,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2008,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2009,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2010,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2011,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2012,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2013,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2014,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2015,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2016,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2017,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2018,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2019,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2020,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2021,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,2022,NA,CD,Lower Risk/conservation dependent,0.3,1996,NA
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1965,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1966,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1967,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1968,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1969,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1970,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1971,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1972,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1973,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1974,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1975,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1976,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1977,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1978,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1979,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1980,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1981,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1982,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1983,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1984,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1985,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1986,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1987,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1988,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1989,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1990,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1991,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1992,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1993,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1994,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1995,NA,LC,Lower Risk/least concern,0,NA,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1996,1996,LC,Lower Risk/least concern,0,1996,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1997,NA,LC,Lower Risk/least concern,0,1996,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1998,NA,LC,Lower Risk/least concern,0,1996,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,1999,NA,LC,Lower Risk/least concern,0,1996,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2000,NA,LC,Lower Risk/least concern,0,1996,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2001,NA,LC,Lower Risk/least concern,0,1996,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2002,NA,LC,Lower Risk/least concern,0,1996,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2003,NA,LC,Lower Risk/least concern,0,1996,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2004,NA,LC,Lower Risk/least concern,0,1996,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2005,NA,LC,Lower Risk/least concern,0,1996,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2006,NA,LC,Lower Risk/least concern,0,1996,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2007,NA,LC,Lower Risk/least concern,0,1996,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2008,2008,LC,Least Concern,0,2008,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2009,NA,LC,Least Concern,0,2008,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2010,NA,LC,Least Concern,0,2008,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2011,NA,LC,Least Concern,0,2008,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2012,NA,LC,Least Concern,0,2008,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2013,NA,LC,Least Concern,0,2008,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2014,NA,LC,Least Concern,0,2008,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2015,NA,LC,Least Concern,0,2008,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2016,NA,LC,Least Concern,0,2008,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2017,NA,LC,Least Concern,0,2008,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2018,NA,LC,Least Concern,0,2008,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2019,2019,LC,Least Concern,0,2019,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2020,NA,LC,Least Concern,0,2019,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2021,NA,LC,Least Concern,0,2019,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,2022,NA,LC,Least Concern,0,2019,0
Perch,Perca fluviatilis,FALSE,222,16580,NA,LC,1965,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,174,16580,NA,LC,1965,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,175,16580,NA,LC,1965,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,176,16580,NA,LC,1965,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,70,16580,NA,LC,1965,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,178,16580,NA,LC,1965,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,69,16580,NA,LC,1965,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,189,16580,NA,LC,1965,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,73,16580,NA,LC,1965,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,222,16580,NA,LC,1966,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,174,16580,NA,LC,1966,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,175,16580,NA,LC,1966,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,176,16580,NA,LC,1966,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,70,16580,NA,LC,1966,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,178,16580,NA,LC,1966,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,69,16580,NA,LC,1966,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,189,16580,NA,LC,1966,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,73,16580,NA,LC,1966,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,222,16580,NA,LC,1967,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,174,16580,NA,LC,1967,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,175,16580,NA,LC,1967,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,176,16580,NA,LC,1967,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,70,16580,NA,LC,1967,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,178,16580,NA,LC,1967,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,69,16580,NA,LC,1967,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,189,16580,NA,LC,1967,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,73,16580,NA,LC,1967,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,222,16580,NA,LC,1968,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,174,16580,NA,LC,1968,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,175,16580,NA,LC,1968,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,176,16580,NA,LC,1968,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,70,16580,NA,LC,1968,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,178,16580,NA,LC,1968,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,69,16580,NA,LC,1968,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,189,16580,NA,LC,1968,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,73,16580,NA,LC,1968,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,222,16580,NA,LC,1969,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,174,16580,NA,LC,1969,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,175,16580,NA,LC,1969,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,176,16580,NA,LC,1969,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,70,16580,NA,LC,1969,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,178,16580,NA,LC,1969,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,69,16580,NA,LC,1969,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,189,16580,NA,LC,1969,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,73,16580,NA,LC,1969,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,222,16580,NA,LC,1970,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,174,16580,NA,LC,1970,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,175,16580,NA,LC,1970,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,176,16580,NA,LC,1970,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,70,16580,NA,LC,1970,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,178,16580,NA,LC,1970,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,69,16580,NA,LC,1970,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,189,16580,NA,LC,1970,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,73,16580,NA,LC,1970,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,222,16580,NA,LC,1971,NA,LC,Lower Risk/least concern,0,NA,0
Perch,Perca fluviatilis,FALSE,174,16580,NA,LC,1971,NA,LC,Lower Risk/least concern,0,NA,0
